,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_001207017,26.983,1.588211453,0.559806588,-2.837071746,0.004552938,0.041221934
NM_022451,3469.714606,-0.8119218,0.28618716,2.837030842,0.004553521,0.041256751
NM_144497,1356.937505,-0.916916389,0.323200061,2.836993245,0.004554058,0.041281328
NR_045262,8.425098868,1.921775772,0.677373439,-2.837099391,0.004552544,0.041283544
NM_002950,11886.69782,-0.667110978,0.235238764,2.835888802,0.004569835,0.04130468
NR_002592,104.3475152,-1.066665596,0.376372087,2.834072004,0.004595898,0.041304859
NM_015916,30.01338097,1.510406759,0.533004685,-2.833758878,0.004600403,0.041406626
NM_000505,297.9075064,-0.818785292,0.289028858,2.832884219,0.004613009,0.041406626
NM_006041,34.76753263,-1.431802157,0.505498733,2.832454492,0.004619214,0.041406626
NM_018941,1367.712771,0.759434144,0.268108137,-2.832566569,0.004617595,0.041406626
NR_136587,46.38377288,1.3211881,0.466670923,-2.831091534,0.004638944,0.041530334
NM_002812,6429.68458,-0.660160866,0.233215064,2.83069564,0.00464469,0.041747343
NM_005730,4597.926419,0.933017042,0.32974829,-2.829482576,0.004662334,0.041768426
NM_020156,1820.985163,0.682718543,0.241293399,-2.829412437,0.004663356,0.041863003
NM_020338,2326.430252,0.901781372,0.318776977,-2.828878614,0.004671141,0.04187956
NM_018945,56.68600293,1.373663524,0.485712434,-2.828141564,0.00468191,0.04187956
NM_004055,816.9786761,0.880265701,0.311272188,-2.827961302,0.004684547,0.042038509
NM_001013663,178.424468,-0.903979225,0.31984591,2.826296024,0.004708972,0.042070635
NR_110861,61.1714052,1.497270031,0.529749594,-2.826373154,0.004707839,0.042199729
NM_005063,16725.74183,-0.746286219,0.264067187,2.826122501,0.004711524,0.042199729
NM_001661,792.7386705,0.788850254,0.279320383,-2.824177191,0.004740217,0.042250185
NM_002292,4515.276909,0.742719419,0.263097275,-2.822984081,0.004757893,0.042327564
NM_001270601,20.21993471,1.714785497,0.608170466,-2.819580355,0.004808649,0.04233139
NM_002507,750.3034353,1.038361166,0.368389362,-2.81865133,0.004822587,0.042511927
NM_018283,1856.77934,-0.741643724,0.263238613,2.817381976,0.004841691,0.042511927
NM_006898,29.69728177,1.604278598,0.569527981,-2.816856505,0.004849619,0.042514891
NM_015630,1609.504815,0.721579379,0.256156729,-2.816944857,0.004848285,0.042753628
NM_001856,125.5333796,1.032659925,0.366679122,-2.816249587,0.00485879,0.042822894
NR_024594,25.43515704,1.572753674,0.558443109,-2.816318527,0.004857748,0.042872611
NM_004422,2115.873283,-0.68927272,0.244851915,2.815059538,0.00487682,0.043309551
NM_001243212,10.99531883,-1.854603746,0.659062393,2.814003296,0.004892873,0.043414638
NM_152434,333.1084258,-0.79393694,0.282155036,2.813832248,0.004895477,0.043566101
NM_001029954,68.39341202,1.355652204,0.481875902,-2.813280763,0.004903881,0.043596408
NR_026543,10.91153304,1.872636064,0.665630275,-2.813327659,0.004903166,0.043596408
NM_000485,496.8250716,-0.751617377,0.267235644,2.812564097,0.004914823,0.043637826
NM_031903,1809.982994,-0.759716785,0.270180579,2.811885252,0.004925207,0.043637826
NM_001202557,35.42542369,-1.490314713,0.530059636,2.811598191,0.004929604,0.043779188
NM_001287505,2611.349286,-0.73915705,0.26290908,2.811455009,0.004931799,0.043902683
NM_018955,985.8754684,-0.710621161,0.252849522,2.810450874,0.004947214,0.043905446
NM_031946,100.8257238,-1.121904244,0.399349629,2.809328374,0.004964498,0.043939604
NM_017924,2210.631131,0.691721866,0.246299269,-2.808460901,0.004977893,0.043939604
NM_001718,60.74629119,-1.23955204,0.441620427,2.80682678,0.005003214,0.044017014
NM_016570,1740.620555,-0.706614135,0.251741172,2.806907302,0.005001963,0.044089365
NM_030952,266.5670963,0.878237642,0.312877853,-2.80696647,0.005001045,0.044107074
NM_006067,139.198859,-0.97355846,0.346891048,2.806525177,0.0050079,0.044107074
NM_006516,15780.30574,-0.900134489,0.32096357,2.804475562,0.005039851,0.044224255
NM_020315,1721.948082,-0.720486392,0.257067193,2.802716221,0.005067424,0.044358023
NR_024458,360.9918256,0.781488777,0.278873863,-2.802301974,0.005073936,0.044456929
NM_001323289,244.1557086,0.867203416,0.309596165,-2.801079318,0.0050932,0.044620546
NM_004589,2015.246089,-0.795082691,0.283847215,2.801093857,0.00509297,0.044620546
NM_007249,832.3490334,-0.818205222,0.292396704,2.798271014,0.005137698,0.044620546
NM_014786,920.7960231,-0.761989839,0.272571772,2.795556684,0.005181042,0.044641517
NM_053279,615.7217245,1.095902449,0.392038682,-2.795393669,0.005183655,0.044905399
NR_027128,80.53206903,1.125892892,0.402789235,-2.795240768,0.005186108,0.045130045
NM_002245,1224.608314,0.734831582,0.263070631,-2.793286269,0.00521755,0.045167003
NM_032815,2705.777926,-0.682089831,0.244210464,2.793040964,0.005221508,0.045296314
NM_004205,53.82081178,1.237192689,0.443157344,-2.791768447,0.005242085,0.045296314
NM_001008657,73.0918599,-1.134546725,0.406496824,2.791034658,0.005253985,0.045670819
NM_007110,45.02412434,1.354412188,0.48557455,-2.78929814,0.005282241,0.04603471
NM_003840,3617.61487,0.678090826,0.243270027,-2.787399813,0.005313288,0.046036539
NM_198075,292.7872805,1.062620973,0.381229483,-2.787352557,0.005314063,0.046036937
NR_108070,27.4832386,1.555658273,0.558289625,-2.786471758,0.005328526,0.046294555
NM_013356,92.48400138,1.218835584,0.437453724,-2.786204615,0.00533292,0.046308188
NM_000223,7.086070058,1.898098774,0.681506566,-2.785151117,0.005350278,0.046469131
NM_001018024,110.7617888,-1.008901167,0.362383477,2.784070549,0.005368136,0.04655303
NM_006368,1734.33562,0.71925924,0.258399762,-2.783513554,0.005377362,0.046781722
NR_047594,33.11269799,-1.48007523,0.531764659,2.783327561,0.005380445,0.04701999
NM_004289,2090.806989,-0.859774385,0.308930704,2.783065502,0.005384793,0.04701999
NM_001076786,5406.398567,-0.764214571,0.274635993,2.782645356,0.005391771,0.047126155
NM_004925,64.47793857,1.228837241,0.441815359,-2.781336628,0.005413557,0.047143208
NM_000997,12209.25337,-0.642607531,0.231090939,2.780756074,0.005423247,0.047274801
NR_024019,454.2559844,0.938235465,0.337505052,-2.779915324,0.005437307,0.04741068
NM_001017980,2905.95348,-0.739500332,0.266134367,2.778672826,0.005458147,0.047470236
NM_052972,41.76719268,1.347811569,0.485042604,-2.77874883,0.00545687,0.047475541
NM_007348,4197.782503,0.772429689,0.278114309,-2.777382045,0.005479873,0.04749199
NM_053054,114.4809211,1.042120335,0.375294426,-2.77680739,0.00548957,0.047531603
NM_001184,3482.416572,0.703465644,0.253384741,-2.77627469,0.005498573,0.04770167
NM_001330536,41.10466656,-1.431786641,0.515726124,2.776253855,0.005498925,0.047765041
NM_152745,8.29507205,1.886564371,0.67952408,-2.776302452,0.005498104,0.04786683
NM_030916,78.90641575,1.203483084,0.433699645,-2.774922914,0.005521479,0.048006085
NR_002325,88.47646119,-1.17343809,0.422978892,2.774223757,0.005533361,0.048006085
NM_147148,41.98945232,1.343016803,0.484169246,-2.773858137,0.005539583,0.048175009
NM_022171,729.8076572,0.725924066,0.261837842,-2.772418457,0.005564146,0.048238082
NM_001290149,72.62113292,-1.129311809,0.407432682,2.771775212,0.005575152,0.048253765
NM_016491,303.5613683,-0.821925545,0.296569875,2.771439763,0.0055809,0.048253765
NM_203284,49.26239917,1.312514472,0.473699114,-2.770776707,0.005592276,0.048253765
NM_203370,64.70093284,1.209050252,0.43646431,-2.770101073,0.00560389,0.048429453
NM_007021,93.75519918,1.192867557,0.430761883,-2.769204066,0.005619343,0.048511411
NM_017945,1331.200982,0.713594445,0.257724403,-2.768827613,0.005625839,0.048543705
NM_001137664,96.49220185,-1.064608389,0.38456763,2.768325533,0.005634514,0.048736616
NM_014698,850.4516239,0.896661641,0.32395662,-2.767844783,0.005642832,0.048810661
NM_006996,156.8870315,-0.996143216,0.359989392,2.76714603,0.005654942,0.048838619
NR_015433,1050.038171,-0.715554092,0.258880491,2.764032502,0.005709185,0.048915788
NM_001162529,28.53120727,-1.473521589,0.533397066,2.762522861,0.005735654,0.048994961
NM_181657,780.8709183,0.759599601,0.274977208,-2.762409313,0.00573765,0.049107611
NM_014643,1412.185248,0.99304187,0.359643634,-2.761182949,0.00575924,0.049141925
NM_025224,526.0792454,-0.745853471,0.270285879,2.759498479,0.005789016,0.049195229
NM_015697,707.3718332,-0.728032195,0.263891189,2.758834804,0.005800785,0.049245366
NM_033387,215.0903572,-0.861698557,0.312329646,2.758939371,0.005798929,0.049328532
NM_024683,460.7944752,-0.776664944,0.281565636,2.758379737,0.005808868,0.049778992
NM_004704,3746.490196,-0.814821647,0.29543223,2.758066195,0.005814442,0.049981596
NM_001013703,3054.446938,-0.66976462,0.242870896,2.75769815,0.005820992,0.049981596
NM_133467,91.65325751,1.165979608,0.422836816,-2.757516759,0.005824223,0.050146829
NR_003069,35.5782087,-1.379151005,0.500166992,2.757381089,0.00582664,0.050383145
NM_001008495,101.3224596,-1.027295965,0.372765471,2.755877478,0.005853492,0.050439659
NM_006364,4027.866621,-0.651487082,0.236388032,2.756007045,0.005851174,0.050439659
NM_002055,14.54905408,1.747835667,0.634626352,-2.754117697,0.00588506,0.05048698
NM_001255,8473.120735,-0.686395049,0.249268681,2.753635345,0.00589374,0.050512472
NM_058219,539.3265134,-0.804394677,0.292137223,2.753482313,0.005896496,0.050546408
NM_000689,8.162387718,1.870927634,0.679648494,-2.752787138,0.00590903,0.05054954
NR_003225,92.96098928,1.132355789,0.411361529,-2.752702207,0.005910563,0.05054954
NM_017774,1107.93707,0.687175427,0.249732363,-2.751647482,0.005929631,0.050736454
NM_145715,784.6905526,0.745317054,0.270869372,-2.75157375,0.005930966,0.050736454
NM_014255,1004.669571,-0.692346625,0.25166308,2.751085397,0.005939816,0.050986965
NM_001029859,342.5214091,0.826820432,0.300887881,-2.74793531,0.005997184,0.051039037
NM_005114,2290.927524,-0.722263646,0.262833348,2.74799089,0.005996168,0.051039789
NM_001170790,16.29958139,1.716014041,0.625171349,-2.744869937,0.006053488,0.051115278
NM_001286216,10.69249319,1.837911881,0.669875395,-2.74366232,0.0060758,0.051115278
NM_003913,5729.607197,-0.835298927,0.304771024,2.740742596,0.006130051,0.051245372
NR_038322,847.6861722,0.702785203,0.256504791,-2.739852146,0.006146683,0.051245372
NM_001261,4007.141622,0.698945694,0.255225651,-2.738540158,0.006171262,0.051298652
NM_001145030,11.60688782,1.801582894,0.657900221,-2.738383173,0.006174209,0.051747363
NM_002524,5158.006726,-0.685369768,0.250409871,2.736991818,0.006200384,0.051747363
NR_026880,38.4192369,1.370306206,0.500667092,-2.736960802,0.006200968,0.052209631
NM_007051,2362.012637,-0.655244253,0.239433992,2.736638388,0.006207048,0.052378438
NM_015190,2545.422706,-0.71884415,0.262665152,2.736732091,0.006205281,0.05282231
NM_153690,396.4956379,0.882597591,0.322571423,-2.736130756,0.006216632,0.052941767
NM_005990,2121.752576,0.682980792,0.249659862,-2.73564516,0.006225812,0.053129539
NM_024939,2624.137462,-0.926391349,0.338672507,2.735360356,0.006231202,0.053130988
NM_015040,2060.092534,0.691344006,0.25278806,-2.734876032,0.006240377,0.05331327
NM_015975,1461.856722,-0.703223227,0.257159448,2.734580564,0.006245981,0.05331327
NM_006978,356.0917565,0.790781712,0.289216373,-2.734221801,0.006252791,0.053317596
NM_012341,6496.406918,-0.832605476,0.304676192,2.732755289,0.006280698,0.053317596
NM_001142386,719.4836649,-0.711313812,0.260354831,2.732093775,0.006293323,0.05337594
NM_001099693,106.3151515,-1.019941852,0.373414813,2.731390984,0.00630676,0.053430768
NR_038842,50.28194673,1.248092441,0.457058931,-2.730703542,0.006319929,0.053453033
NM_001358,11917.60643,-0.717058775,0.262610512,2.730502935,0.006323777,0.053507738
NM_005811,247.4375919,-0.822530278,0.301306146,2.729882182,0.006335696,0.053531779
NM_080476,931.5690346,-0.682641611,0.250117082,2.72928824,0.00634712,0.053566135
NM_006234,639.9634616,-0.703276157,0.25772811,2.728752243,0.006357445,0.053781111
NM_018346,626.6915613,0.708845868,0.25980447,-2.728382114,0.006364583,0.053865094
NM_014045,1097.087607,0.806334941,0.295613328,-2.727667748,0.006378382,0.053955956
NM_000251,43.48171009,-1.342402823,0.49224325,2.727112707,0.006389121,0.054044441
NM_024680,51.68496154,-1.259874389,0.461946703,2.727315472,0.006385196,0.05405317
NR_036484,312.0137973,1.081215167,0.396459753,-2.727175102,0.006387913,0.054130854
NM_020673,2138.409951,0.693703249,0.254433288,-2.726464196,0.00640169,0.054204234
NM_130807,1582.238419,0.676381981,0.248098035,-2.726268997,0.006405477,0.054268171
NM_001204818,455.3659058,-0.751966644,0.275923166,2.725275503,0.006424785,0.054304864
NM_016390,2524.671012,-0.782686608,0.287346271,2.723844665,0.006452685,0.054398322
NM_001030,132.9431497,0.933714139,0.342962178,-2.72249886,0.006479026,0.054417098
NM_198476,1140.793076,0.701070217,0.257537703,-2.722204204,0.006484806,0.054417098
NM_014423,4318.405695,0.682672736,0.250826627,-2.721691654,0.006494871,0.054417098
NM_007108,164.7979495,-0.944380616,0.347093473,2.720825053,0.006511921,0.054499871
NM_002253,28.89950535,1.558728706,0.573090185,-2.719866344,0.006530831,0.054507846
NM_003853,8.22831228,1.850369877,0.680287066,-2.719983913,0.006528509,0.054647828
NM_080823,321.1449439,-0.859601239,0.316143752,2.719020171,0.006547562,0.054860732
NM_003321,12373.48798,-0.627536254,0.230876258,2.718063168,0.00656653,0.0550602
NM_004311,1236.134915,-0.66472416,0.244706019,2.716419335,0.006599227,0.055084838
NM_017880,531.3894845,0.73023978,0.268845347,-2.716207618,0.006603449,0.05514584
NM_002629,12.80218107,-1.757415918,0.647581714,2.713813376,0.006651363,0.055266068
NM_032233,1691.36887,-0.72243424,0.266272508,2.713138675,0.006664921,0.05537739
NM_001310320,11.29701264,1.782321298,0.656998809,-2.712822722,0.006671279,0.05537739
NM_001007,24426.70162,-0.628553338,0.231746631,2.712243685,0.006682944,0.055494647
NM_198573,120.0993141,-1.090813792,0.40225778,2.711728266,0.006693344,0.055630758
NR_003945,18.56488049,1.663416837,0.613638559,-2.710743668,0.00671325,0.055883006
NM_001031701,1491.434747,-0.714807034,0.263816537,2.70948532,0.006738769,0.055894004
NM_004675,185.9375889,0.995659206,0.367546436,-2.708934464,0.006749967,0.056274647
NM_006904,106.855347,-0.981451422,0.362299032,2.708954028,0.006749569,0.056364419
NM_022802,6.841284233,1.845580146,0.681306514,-2.708883753,0.006750999,0.056393244
NM_000419,70.66950352,-1.182006706,0.436409907,2.708478171,0.006759256,0.056466893
NM_032317,421.4912739,0.772450221,0.28521838,-2.708276447,0.006763366,0.056529782
NM_005952,1563.348717,0.763987147,0.282333536,-2.705973786,0.006810442,0.056672873
NM_000633,65.64114581,-1.211845143,0.448171216,2.703978076,0.006851481,0.056863194
NM_017811,5522.364346,0.650221183,0.240473046,-2.70392543,0.006852567,0.056891075
NM_003870,10965.639,-0.652644758,0.241390758,2.703685774,0.00685751,0.056891075
NM_018842,4559.432376,0.642667676,0.237712534,-2.703549805,0.006860317,0.056891075
NR_027700,116.900281,-1.024838195,0.379173622,2.702820383,0.006875389,0.056935564
NM_176782,39.88747376,1.337939218,0.495078397,-2.702479497,0.006882443,0.056945099
NM_014159,6245.368018,0.680625648,0.252052838,-2.700329234,0.006927089,0.057316226
NM_021982,1362.337054,-0.850226623,0.314868819,2.700256648,0.0069286,0.05762002
NM_018584,1112.596465,0.692256667,0.256425122,-2.699644488,0.006941361,0.05762002
NM_017966,1622.32621,0.669192011,0.247933293,-2.699080884,0.006953127,0.057634496
NM_003564,20.66091947,-1.6223397,0.601183921,2.698574669,0.006963711,0.057634496
NM_006784,6474.162552,-0.89034361,0.329979944,2.698174919,0.00697208,0.057735753
NM_001197294,23.14521116,-1.545924648,0.573012348,2.697890637,0.006978036,0.057769618
NM_014951,185.1924861,0.87937025,0.325980249,-2.697618191,0.006983749,0.058106039
NM_017742,375.2891,-0.817424633,0.303039556,2.697418926,0.00698793,0.058106039
NM_021194,686.6593119,0.726616638,0.269436113,-2.696804929,0.007000827,0.058187531
NM_018164,2412.211877,-0.714018727,0.264867882,2.695754288,0.007022945,0.058260627
NM_006426,149.6930141,-0.905510011,0.335927824,2.695549301,0.007027268,0.058323752
NM_001166692,24.48077262,1.513842459,0.561723677,-2.694994926,0.00703897,0.058368272
NM_004929,7.940690357,1.832202603,0.68017658,-2.693716099,0.007066032,0.058392572
NM_018428,2531.885498,-0.709427222,0.263368114,2.693671647,0.007066975,0.058414813
NM_000613,82.13752739,1.078051697,0.40046068,-2.692028833,0.007101881,0.058424227
NM_001272051,996.4773118,0.727580083,0.270271074,-2.692038303,0.007101679,0.058506473
NM_001080533,3500.376879,-0.714150352,0.265336564,2.691488651,0.007113392,0.058665676
NM_001161546,113.3655062,0.983510689,0.365601711,-2.690115119,0.007142737,0.058676152
NM_032251,440.8686267,0.917621224,0.341248861,-2.689008899,0.007166451,0.058748211
NM_020461,3756.355186,0.643592713,0.239400685,-2.688349509,0.007180619,0.058930494
NM_014291,75.07807399,-1.151634589,0.428420317,2.688095177,0.007186091,0.058930494
NM_152485,835.8472154,0.678189769,0.252299837,-2.688030943,0.007187474,0.05916996
NM_020854,1256.784947,-0.705123242,0.262368318,2.687531971,0.007198221,0.05916996
NM_004280,816.025641,-0.703364604,0.261778486,2.686869401,0.007212515,0.059240055
NM_023039,584.8940057,0.968220927,0.360493257,-2.685822574,0.00723515,0.059458547
NM_001098577,126.4586029,-0.945138564,0.351944487,2.685476259,0.007242652,0.059629986
NM_005576,222.744045,-0.848445219,0.315946009,2.685412043,0.007244044,0.05972189
NR_038300,37.63502098,1.380537768,0.514126855,-2.685208438,0.007248459,0.059726937
NM_181808,88.2261101,1.073729821,0.399901158,-2.684988026,0.00725324,0.059726937
NR_038301,42.70227072,1.34498712,0.501090057,-2.684122547,0.007272045,0.059790263
NM_152424,444.2166516,-0.899618362,0.335217378,2.683686529,0.007281534,0.059882976
NM_006768,1248.935643,-0.696473077,0.259598652,2.682884026,0.00729903,0.060044834
NM_000292,999.004299,-0.682036007,0.254231849,2.68273235,0.007302341,0.060066506
NM_017892,10437.30311,-0.655614262,0.244420761,2.682318221,0.007311387,0.060066506
NR_024063,196.8609951,0.889616586,0.33184957,-2.680782699,0.007345019,0.06007706
NM_001098268,24.30358178,1.504252979,0.56125263,-2.68017092,0.007358458,0.060090646
NM_004267,141.8234574,0.941075997,0.351129053,-2.680142785,0.007359076,0.060220339
NM_004559,262.6674366,-0.7915017,0.295307246,2.680265084,0.007356388,0.060272822
NM_018356,71.47268713,-1.126335772,0.420226218,2.680308186,0.007355441,0.060391496
NM_001135821,49.103354,-1.234050916,0.460750408,2.678350131,0.007398583,0.060392757
NM_148179,53.74037048,1.190173836,0.444428113,-2.677989537,0.007406553,0.060441435
