,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NM_008463,0.303345182,-0.06654177,0.148967141,0.446687566,0.655100661,1
NM_008465,468.7794884,-0.082857206,0.191992942,0.431563814,0.666058463,1
NM_008466,695.3635592,-0.129015576,0.152103377,0.848209808,0.396321136,0.963443698
NM_008467,834.1530195,-0.090803292,0.174194614,0.521274972,0.602175234,1
NM_008468,1500.008012,-0.253704401,0.112823011,2.248693753,0.024531987,0.284921505
NM_008469,87.4495617,-0.203857848,0.174187175,1.170337873,NA,1
NM_008471,5.126599256,0.115733876,0.348843261,-0.331764688,0.74006695,1
NM_008473,15.28801057,-0.165924794,0.159223776,1.042085537,NA,1
NM_008475,797.3837355,-0.414852573,0.232081105,1.787532732,NA,1
NM_008476,0.453658944,-0.128730568,0.149198417,0.862814566,0.388239429,0.960096674
NM_008478,23.36672759,-0.486205424,0.336617259,1.4443865,0.148630286,0.704342699
NM_008479,145.3421482,0.620226061,0.277087842,-2.238373423,0.025196714,0.288851731
NM_008480,187.8918808,-0.136230397,0.157838852,0.863097999,0.388083588,0.960096674
NM_008481,42.43620049,-0.265769141,0.324919885,0.817952835,0.41338412,0.969870722
NM_008482,284.5495795,-0.197219446,0.151866906,1.298633463,0.194069748,0.782756455
NM_008483,361.9090193,-0.219805615,0.236054946,0.931162932,0.351769289,0.938200877
NM_008485,15.37703385,-0.097208682,0.312945691,0.310624765,0.756085898,1
NM_008486,3445.188106,-0.146554009,0.0886798,1.652619986,0.098408228,0.591417038
NM_008487,2.45915199,0.550460106,0.337780216,-1.629639865,0.103177634,0.60253547
NM_008489,1862.064663,0.302950987,0.214108123,-1.414943918,0.15708494,0.720579885
NM_008490,14441.86541,0.289133243,0.141728805,-2.040045732,0.041345771,0.385983311
NM_008491,213.5452081,-1.237452132,0.264438554,4.679545064,2.88E-06,0.000259719
NM_008493,5.785919445,-0.201978666,0.195971648,1.030652489,0.302703812,0.89621237
NM_008494,172.0448829,0.053511043,0.189791279,-0.281946797,0.777984306,1
NM_008495,1049.56978,-0.642395476,0.184304138,3.485518457,0.000491184,0.018443084
NM_008496,112.967808,-0.227116939,0.182014789,1.247793875,NA,1
NM_008497,0.255854333,0.071375004,0.148967141,-0.479132534,0.631844346,1
NM_008499,1.575906131,-0.139218346,0.318011564,0.43777762,0.661547496,1
NM_008503,34209.68907,-0.092808833,0.124773879,0.743816198,0.456987679,0.988684959
NM_008505,0.777567901,-0.117916433,0.212848513,0.55399228,0.579584129,1
NM_008506,5.003550334,0.384175256,0.349093269,-1.100494598,0.271116682,0.874975982
NM_008508,552.3981863,-0.751929914,0.288549237,2.605898124,NA,1
NM_008509,726.2866968,-0.368823579,0.337037265,1.09431098,0.273818611,0.87646313
NM_008510,8.460372422,0.404717868,0.337619098,-1.198741039,0.230628655,0.830620825
NM_008511,4.664499801,0.554476924,0.347419846,-1.595985178,0.110492103,0.6159457
NM_008512,26816.20348,-0.212565997,0.156126095,1.361502047,0.173355087,0.75001545
NM_008513,2772.205257,-0.496937588,0.214780925,2.313695166,0.020684449,0.256995692
NM_008514,1617.265646,0.06683616,0.149259662,-0.447784476,0.654308748,1
NM_008516,36.89328438,-0.422180615,0.279300249,1.511565481,NA,1
NM_008517,24.89346022,-0.019334684,0.254894984,0.075853529,0.939535629,1
NM_008518,66.96691123,0.369628624,0.257123385,-1.43755351,0.15056078,0.709083194
NM_008519,65.32926186,0.237907285,0.201856538,-1.178595884,0.238559132,0.840553458
NM_008520,174.6368588,-0.155775878,0.265017801,0.58779402,0.556670559,1
NM_008522,1.79749458,0.191505168,0.297691204,-0.643301399,0.520028549,1
NM_008524,92.73167336,-0.092690552,0.279115124,0.332087171,0.739823437,1
NM_008525,1.28376684,0.056549041,0.291556197,-0.193955887,0.846210423,1
NM_008528,83.87017683,-0.840449827,0.312829744,2.686604597,0.007218234,0.126488655
NM_008530,8.577074133,0.216686382,0.334735579,-0.647335975,0.517414523,1
NM_008532,42.42486052,-0.075751854,0.24166623,0.313456514,0.753933854,1
NM_008533,28.78173804,-0.284415069,0.312996556,0.908684339,0.363516773,0.947150367
NM_008535,65.96997346,-0.030155135,0.212926991,0.141621949,0.887378629,1
NM_008536,291.8737831,-0.13588005,0.182377462,0.745048473,0.456242417,0.988647902
NM_008537,4004.250488,-0.036677533,0.108477579,0.338111646,0.735279055,1
NM_008538,448.3928467,0.061633114,0.170600776,-0.361271009,0.717896864,1
NM_008539,507.9078222,-0.037055295,0.119687583,0.309600162,0.756865033,1
NM_008540,641.9134306,0.195330797,0.136556909,-1.430398492,0.152602681,0.712683835
NM_008542,349.1935742,0.307537016,0.177145818,-1.736067038,0.082551982,0.543726491
NM_008545,0.931380073,0.2314999,0.257850495,-0.897806691,0.369288617,0.949838768
NM_008548,3058.055617,0.056729638,0.18340123,-0.309319834,0.757078245,1
NM_008549,4203.606145,0.157424966,0.188518895,-0.835062,0.403682801,0.966749823
NM_008550,1649.624121,0.306456851,0.130351063,-2.351011525,0.018722454,0.239992534
NM_008551,2386.051973,-0.271942817,0.132472075,2.05283126,0.040088946,0.380519388
NM_008552,8.387067208,-0.786431812,0.347153664,2.26537091,0.023489928,0.278455781
NM_008553,1.094306206,-0.192164267,0.200903976,0.956498082,NA,1
NM_008554,0.825968256,-0.270037156,0.218882589,1.233707796,0.217311808,0.814536912
NM_008555,795.4291075,-0.329616616,0.235770524,1.398039968,0.162101065,0.73004042
NM_008557,27.19526207,-0.002262285,0.321996074,0.007025814,0.994394257,1
NM_008559,7.919164046,-0.032430816,0.337247733,0.096163186,0.923390969,1
NM_008562,3944.702226,0.105549693,0.111053141,-0.950443114,0.341887146,0.927186039
NM_008563,164.4665335,-0.30128288,0.187414276,1.607577005,0.107927852,0.612889612
NM_008564,108.4637922,-0.491204712,0.216973118,2.263896639,0.023580473,0.27871761
NM_008565,93.2178291,-0.349875571,0.229614342,1.523753129,0.127570392,0.659578976
NM_008568,538.7236361,0.182730135,0.121577592,-1.502991894,0.132841134,0.670346136
NM_008569,1253.902973,-0.102329952,0.112919197,0.906222818,0.364817928,0.947226496
NM_008572,0.81973702,0.242755734,0.238407797,-1.018237395,0.308565152,0.899575395
NM_008574,1.044180315,-0.069442935,0.240440862,0.288815032,0.772722928,1
NM_008575,0.671988723,0.195151102,0.228816597,-0.852871269,0.393730696,0.961898391
NM_008576,102.5271474,-0.395484427,0.29840156,1.325343027,NA,1
NM_008577,10.45364886,0.896107763,0.328715011,-2.726093225,0.006408889,0.116882693
NM_008579,6.893206827,-0.025841648,0.345055374,0.074891306,0.940301194,1
NM_008580,1290.080019,0.407491711,0.163411203,-2.493658355,0.012643417,0.188984221
NM_008584,2.357521418,-0.196707295,0.298132354,0.659798548,0.509383115,1
NM_008586,4.015837958,-0.416746113,0.34178481,1.2193231,0.222721584,0.82208269
NM_008587,887.6340175,0.292933562,0.133955281,-2.186801152,0.028757043,0.314093431
NM_008588,3.274153863,-0.605400437,0.328999364,1.840126463,0.065749673,0.490212574
NM_008589,8.936520493,0.067712349,0.338918104,-0.199789708,0.841645051,1
NM_008591,1571.924655,0.089087621,0.121594498,-0.732661619,0.463764839,0.991905524
NM_008592,12.67012048,0.071455054,0.335352702,-0.213074334,0.831268983,1
NM_008593,2.54611667,0.176549426,0.336184598,-0.525156201,0.599474609,1
NM_008594,2.771177965,-0.476956855,0.320878894,1.486407685,0.137171318,0.679901833
NM_008595,71.25359165,0.323283796,0.204609569,-1.58000331,0.114106108,0.624062627
NM_008596,60.14985046,-0.201466386,0.216477564,0.930657119,NA,1
NM_008597,74.1951305,-0.293579939,0.334331744,0.878109676,0.379884203,0.958221067
NM_008598,521.9075015,-0.658143257,0.168893877,3.896785776,9.75E-05,0.005049132
NM_008599,294.6290239,-0.15818791,0.23234601,0.680829037,0.495979674,1
NM_008601,0.516701743,0.061671052,0.176834501,-0.348750112,0.72727692,1
NM_008606,10.27029016,0.110757635,0.332695983,-0.332909444,0.739202641,1
NM_008607,4.385840868,-0.211412353,0.345121517,0.612573666,0.540158275,1
NM_008608,2086.886912,0.141133531,0.182438547,-0.773594909,0.439170384,0.98177436
NM_008609,1566.918858,-0.429892827,0.133885705,3.210894155,0.001323227,0.03833198
NM_008610,80.27723205,-0.62064638,0.220634159,2.813011286,0.004907993,0.097528755
NM_008611,2.709977843,-0.459182334,0.33238528,1.381476141,0.167132609,0.737754806
NM_008612,142.7406366,-0.279822524,0.171167346,1.63478918,0.10209325,0.599385142
NM_008613,7.677959598,-0.227825731,0.329172728,0.692116059,0.488864447,1
NM_008615,87.77638649,-0.100946763,0.326536533,0.309143856,0.7572121,1
NM_008617,7614.737984,0.02853094,0.112128027,-0.254449679,0.799148175,1
NM_008619,1.431041051,0.304461597,0.302494919,-1.006501523,0.31417438,0.904781568
NM_008621,1047.066484,0.373984737,0.111327045,-3.359334092,0.000781305,0.026135298
NM_008624,148.4510853,-0.651217242,0.148950699,4.372032141,1.23E-05,0.000871879
NM_008625,759.5724914,0.058609643,0.158246926,-0.37036829,0.711108097,1
NM_008626,91.13355263,-0.30632689,0.219274166,1.397004014,0.162412364,0.730549254
NM_008628,227.8932873,-0.054892936,0.158196832,0.346991372,0.7285978,1
NM_008629,4.557690922,-0.040132617,0.34888481,0.115031138,0.908420441,1
NM_008630,230.0767289,0.397214371,0.335700086,-1.183241789,0.236713336,0.837680292
NM_008631,31.0104044,-0.168466428,0.159429555,1.056682544,NA,1
NM_008634,60.23573525,-0.330077921,0.327102325,1.009096833,0.312928196,0.903000671
NM_008636,716.5080254,-0.025958251,0.123612286,0.209997336,0.833669752,1
NM_008637,570.6667132,-0.226941189,0.159961673,1.418722282,0.155979998,0.718565467
NM_008638,275.2142916,1.607798811,0.331876425,-4.844570714,1.27E-06,0.000127561
NM_008639,84.27775013,-1.065292219,0.257582028,4.135739694,3.54E-05,0.002134178
NM_008640,4712.252248,-0.027079776,0.081255207,0.33326819,0.738931849,1
NM_008642,11.23614554,0.119566436,0.346594889,-0.344974609,0.730113459,1
NM_008645,41152.26371,-0.201345906,0.215121804,0.935962339,0.349292579,0.934747579
NM_008646,11493.57261,-0.419237606,0.25250284,1.660328277,0.09684843,0.588078173
NM_008648,243.8758415,-0.44519834,0.177473575,2.508533118,0.01212336,0.183113663
NM_008649,219.51828,-0.302960475,0.155853362,1.943881547,0.051909737,0.435078517
NM_008650,2950.230759,-0.149454138,0.133510452,1.119419004,0.262961427,0.86804869
NM_008652,46.74543555,-0.070107353,0.225713388,0.310603434,0.756102117,1
NM_008653,5.813609279,-0.126875012,0.346663386,0.365989075,0.714373228,1
NM_008654,591.8437212,0.146843664,0.186435816,-0.787636556,0.430909325,0.97786143
NM_008655,116.4707534,1.539180762,0.238933391,-6.441882201,1.18E-10,3.02E-08
NM_008656,0.912449604,-0.163349786,0.173556068,0.941193171,NA,1
NM_008657,13.69651197,-0.11410545,0.159190243,0.716786708,NA,1
NM_008659,1.143662621,0.01515841,0.276557231,-0.054811115,0.956288945,1
NM_008664,315.1791094,-0.120108765,0.159611912,0.752505018,NA,1
NM_008667,1724.815457,0.320461174,0.161722397,-1.981550978,0.047529518,0.416864196
NM_008668,42.65031495,-0.453758408,0.281299626,1.613078605,0.106727431,0.610865087
NM_008669,1252.896771,0.137815485,0.131322286,-1.049444765,0.293973464,0.890834442
NM_008670,14.86387483,-0.421945677,0.321861686,1.310953418,0.189873502,0.777757534
NM_008671,0.328295562,-0.089527898,0.148967141,0.600990916,0.547846037,1
NM_008672,0.999816039,-0.103077425,0.259902049,0.396601046,0.691661681,1
NM_008673,71.618894,0.671474024,0.238310296,-2.817645882,0.004837713,0.096439659
NM_008674,0.231961189,-0.020569512,0.148967141,0.138080866,0.890176507,1
NM_008675,50.48845742,-0.545086751,0.348236063,1.565279441,NA,1
NM_008677,82.315575,-0.248937613,0.195312306,1.274561841,0.202464371,0.792688709
NM_008678,14.66193392,0.093183136,0.318670273,-0.292412391,0.769971335,1
NM_008679,1330.680376,0.037941952,0.101557893,-0.373599241,0.708702499,1
NM_008681,444.4156389,-0.019268179,0.273232187,0.070519434,0.943780233,1
NM_008682,416.7424494,0.010236054,0.144364234,-0.070904363,0.943473871,1
NM_008683,1765.452187,-0.045337162,0.1593687,0.284479715,0.776042778,1
NM_008685,2.387599443,-0.571701425,0.313579784,1.823145031,0.068281428,0.498553073
NM_008686,6.141610039,-0.158821041,0.337066469,0.471186118,0.637507831,1
NM_008688,19.20225355,-0.480264082,0.317184306,1.514148313,0.129988228,0.664475087
NM_008689,861.2335252,-0.203069492,0.11484348,1.768228305,0.077022744,0.525829971
NM_008690,1.988217268,0.066284946,0.289407807,-0.229036481,0.818840562,1
NM_008691,0.223886673,-0.06654177,0.148967141,0.446687566,0.655100661,1
NM_008693,0.412847463,-0.034905823,0.189509311,0.184190544,0.853863978,1
NM_008694,1.812354416,-0.041716165,0.246913668,0.168950407,0.86583565,1
NM_008695,457.9431611,-0.487519676,0.251017991,1.942170258,0.052116492,0.43602966
NM_008698,7879.151596,-0.230934456,0.13605199,1.69739859,0.089621329,0.564442314
NM_008699,4.03342294,0.100461647,0.320903899,-0.313058355,0.754236328,1
NM_008701,1.295838069,0.023422722,0.307971995,-0.076054713,0.93937557,1
NM_008702,366.8491867,-0.138182354,0.130501836,1.058853715,0.289666406,0.888676947
NM_008703,0.391162445,0.071375004,0.148967141,-0.479132534,0.631844346,1
NM_008704,2122.511298,-0.080773814,0.130110102,0.620811245,0.534723824,1
NM_008705,29.69466376,-0.003977128,0.25981349,0.015307629,0.987786756,1
NM_008706,247.9362412,0.450553577,0.189107251,-2.382529354,0.017194161,0.229652585
NM_008707,3039.070042,0.004747666,0.16869276,-0.028143861,0.977547412,1
NM_008708,0.394559079,-0.034173951,0.187682149,0.182084184,0.85551666,1
NM_008709,60.96371029,-1.016809832,0.309630397,3.283947065,0.001023641,0.031848705
NM_008710,4.181949324,0.38455394,0.342387247,-1.123154974,0.261371682,0.867019527
NM_008711,2.88627413,-0.155563304,0.24513098,0.634612989,NA,1
NM_008712,117.5804089,-0.513788432,0.274677049,1.870518245,NA,1
NM_008713,218.0008276,0.025583893,0.146045241,-0.175177861,0.86093988,1
NM_008714,894.4504071,-0.244501654,0.187583921,1.303425439,0.192429556,0.779347619
NM_008715,439.5937279,0.591101651,0.107317118,-5.507990384,3.63E-08,5.58E-06
NM_008716,88.04227339,-0.185712162,0.270204705,0.687301731,0.491892608,1
NM_008717,286.9575055,0.097028713,0.163063457,-0.595036526,0.551819056,1
NM_008719,218.7394338,-0.236367988,0.2799937,0.844190378,0.39856303,0.964727883
NM_008720,4215.809048,0.234133673,0.133450268,-1.754463869,0.079351056,0.535662595
NM_008721,204.4282011,-0.103560276,0.128384486,0.806641665,0.419872962,0.974708829
NM_008723,456.0439668,0.27240266,0.138337044,-1.969123038,0.048938964,0.421906342
NM_008727,756.1236086,0.134661472,0.152461589,-0.883248509,0.377102018,0.957208561
NM_008729,5.333897053,-0.143108677,0.346157786,0.413420362,0.679298659,1
NM_008730,4.218313449,-1.089411112,0.340328364,3.201058825,0.001369236,0.039029481
NM_008732,128.2624929,0.340119294,0.212467039,-1.600809689,0.109419077,0.615242896
NM_008733,2.130648183,-0.148437483,0.156814334,0.946581086,NA,1
NM_008737,3135.208617,0.087171894,0.152745875,-0.570698845,0.568203802,1
NM_008738,53.91355189,0.362606107,0.245667734,-1.476002166,0.139943311,0.683941114
NM_008739,2640.80397,0.003992139,0.108127264,-0.036920743,0.970548201,1
NM_008740,402.7581736,-0.163835062,0.126065429,1.299603418,0.193736928,0.782494587
NM_008741,0.175112792,0.048388875,0.148967141,-0.324829184,0.745310356,1
NM_008743,249.6063438,0.280794981,0.166061598,-1.690908583,0.090854264,0.569331059
NM_008744,329.1515978,-0.044164467,0.203094959,0.217457228,0.827852037,1
NM_008745,52.49161016,-1.960164818,0.325509588,6.021834354,1.72E-09,3.66E-07
NM_008746,1.125852021,0.071258957,0.260688624,-0.273348933,0.784585004,1
NM_008747,1.510024011,-0.174836894,0.26776404,0.652951358,0.513787638,1
NM_008748,57.68992413,-0.824621256,0.326208147,2.527899025,0.011474735,0.176264414
NM_008750,92.54349065,-0.331362768,0.298741125,1.10919703,NA,1
NM_008751,1.149332209,0.15094678,0.258099711,-0.58483901,0.558655971,1
NM_008756,412.3170973,0.29852501,0.227973894,-1.309470153,0.190375142,0.778607106
NM_008757,0.766368353,0.080087616,0.189761515,-0.422043509,0.67299326,1
NM_008759,54.28329373,0.265357086,0.308065681,-0.861365296,0.389036884,0.96072381
NM_008760,49.27396092,-0.471719192,0.337406422,1.398074134,0.162090806,0.73004042
NM_008763,0.480301944,-0.236211611,0.196435607,1.202488765,0.229174216,0.82821987
NM_008764,50.27259332,0.120952508,0.236238619,-0.511992953,0.608655941,1
NM_008766,0.443306586,0.03371085,0.170404489,-0.197828417,0.843179312,1
NM_008767,0.388143891,-0.025336674,0.166786393,0.151910919,0.879257196,1
NM_008768,10631.16663,-1.818735796,0.174345354,10.43179959,1.77E-25,3.02E-22
NM_008769,11355.6522,0.066439103,0.125683733,-0.528621337,0.597068156,1
NM_008770,0.481823556,0.126368199,0.174450436,-0.724378811,0.468833205,0.994232304
NM_008771,4.591433462,-0.380184123,0.348814581,1.089931853,0.275743164,0.87658677
NM_008772,16.45028824,0.087216039,0.327067566,-0.266660618,0.789730478,1
NM_008774,10375.41608,0.022232519,0.088481531,-0.251267339,0.801607425,1
NM_008775,683.3956151,0.086524673,0.101508748,-0.852386364,0.393999686,0.962067762
NM_008776,130.8143671,-0.081798756,0.185378433,0.441252819,0.659029979,1
NM_008777,23468.42266,0.093348827,0.142535718,-0.654915332,0.512522268,1
NM_008779,4.004064595,0.073862763,0.34376825,-0.214862086,0.829874846,1
NM_008780,1.650940532,0.376262495,0.320517404,-1.173922197,0.240426191,0.843001939
NM_008782,22.52412127,0.28118156,0.334469851,-0.840678342,0.400528157,0.965760929
NM_008783,20.15451047,0.014670888,0.274550945,-0.053435939,0.957384571,1
NM_008784,1592.0964,0.13333767,0.127897579,-1.042534749,0.297163824,0.892558346
NM_008786,3.532101348,0.012086397,0.335627231,-0.036011372,0.971273291,1
NM_008788,337.2562327,-0.36072219,0.129184414,2.792304255,0.005233412,0.101830982
NM_008791,2.301956261,-0.130871814,0.286390116,0.456970428,0.647692301,1
NM_008792,13.60326239,-0.131124375,0.159183294,0.823732016,NA,1
NM_008793,1419.384901,0.156905267,0.187522236,-0.836728864,0.402744991,0.966749823
NM_008795,1919.87321,-0.074215579,0.160287618,0.463015045,0.643353583,1
NM_008796,24.41269399,-0.157772499,0.277451807,0.568648301,0.569594839,1
NM_008797,0.411814702,-0.113125737,0.149015622,0.759153542,0.447760714,0.983944806
NM_008798,3.259399755,-0.464672323,0.332186851,1.398828166,0.161864518,0.73004042
NM_008799,701.5084332,0.193279093,0.147895565,-1.306861993,0.191259586,0.779017092
NM_008800,6.093187357,0.080073212,0.343380967,-0.233190596,0.815613408,1
NM_008801,274.2569502,-0.087901073,0.157306208,0.558789598,0.576305322,1
NM_008803,705.5372166,0.101130426,0.151638942,-0.666915931,0.504825835,1
NM_008804,0.159983917,0.002416617,0.148967141,-0.016222484,0.987056898,1
NM_008808,261.1185495,-0.491237096,0.203729693,2.411219928,0.015899258,0.218121953
NM_008810,4063.564015,-0.167568648,0.118812999,1.410356187,0.158434535,0.722930058
NM_008812,47.40717393,0.402764622,0.220898389,-1.823302668,0.068257563,0.498553073
NM_008817,329.8204847,0.804608486,0.194132783,-4.144629637,3.40E-05,0.002073112
NM_008819,89.39292855,0.093942962,0.252675816,-0.371792454,0.710047382,1
NM_008820,1113.806382,-0.111922299,0.114938555,0.973757666,0.330176877,0.919020159
NM_008822,8.905902381,-0.224485701,0.340682601,0.658929161,0.509941259,1
NM_008823,771.3255325,-0.006022189,0.159197493,0.037828416,0.969824488,1
NM_008824,1617.244843,-0.126332459,0.225789593,0.55951409,0.575810918,1
